"filename", "language", "CMake", "Shell Script", "C++", "Markdown", "Python", "YAML", "Objective-C++", "XML", "Properties", "Groovy", "Batch", "C", "JSON", "HTML", "Makefile", "Java", "JavaScript", "comment", "blank", "total"
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/jidctred.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 0, 0, 0, 0, 0, 80, 82, 399
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/jinclude.h", "C++", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 47, 198
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/jmemmgr.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 653, 0, 0, 0, 0, 0, 321, 145, 1119
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/jmemnobs.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 40, 21, 110
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/jmemsys.h", "C++", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 34, 204
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/jmorecfg.h", "C++", 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 87, 364
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/jpegint.h", "C++", 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 51, 393
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/jpeglib.h", "C++", 0, 0, 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 384, 191, 1097
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/jquant1.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 486, 0, 0, 0, 0, 0, 266, 105, 857
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/jquant2.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 763, 0, 0, 0, 0, 0, 416, 132, 1311
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/jutils.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 52, 27, 180
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/jversion.h", "C++", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 15
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/transupp.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 651, 0, 0, 0, 0, 0, 211, 67, 929
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/jpglib/transupp.h", "C++", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 19, 136
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/juce_GIFLoader.cpp", "C++", 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 92, 465
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/juce_JPEGLoader.cpp", "C++", 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 83, 457
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/juce_PNGLoader.cpp", "C++", 0, 0, 508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 90, 636
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/png.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2781, 0, 0, 0, 0, 0, 1253, 574, 4608
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/png.h", "C++", 0, 0, 1325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1585, 342, 3252
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngconf.h", "C++", 0, 0, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 254, 58, 624
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngdebug.h", "C++", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 6, 154
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngerror.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 659, 0, 0, 0, 0, 0, 182, 123, 964
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngget.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1010, 0, 0, 0, 0, 0, 62, 178, 1250
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pnginfo.h", "C++", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 26, 268
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngmem.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 72, 46, 285
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngpread.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 804, 0, 0, 0, 0, 0, 119, 174, 1097
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngpriv.h", "C++", 0, 0, 1143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 767, 247, 2157
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngread.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2681, 0, 0, 0, 0, 0, 877, 668, 4226
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngrio.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 52, 17, 121
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngrtran.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3672, 0, 0, 0, 0, 0, 784, 647, 5103
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngrutil.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3122, 0, 0, 0, 0, 0, 783, 777, 4682
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngset.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1250, 0, 0, 0, 0, 0, 203, 350, 1803
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngstruct.h", "C++", 0, 0, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 63, 492
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngtrans.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 643, 0, 0, 0, 0, 0, 94, 128, 865
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngwio.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 64, 25, 169
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngwrite.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1644, 0, 0, 0, 0, 0, 381, 371, 2396
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngwtran.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 431, 0, 0, 0, 0, 0, 64, 93, 588
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/image_formats/pnglib/pngwutil.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1881, 0, 0, 0, 0, 0, 407, 494, 2782
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/images/juce_Image.cpp", "C++", 0, 0, 646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 162, 855
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/images/juce_Image.h", "C++", 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 392, 82, 631
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/images/juce_ImageCache.cpp", "C++", 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 34, 184
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/images/juce_ImageCache.h", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 12, 137
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/images/juce_ImageConvolutionKernel.cpp", "C++", 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 36, 210
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/images/juce_ImageConvolutionKernel.h", "C++", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 15, 122
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/images/juce_ImageFileFormat.cpp", "C++", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 20, 121
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/images/juce_ImageFileFormat.h", "C++", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 24, 233
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/images/juce_ScaledImage.h", "C++", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 10, 94
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/juce_graphics.cpp", "C++", 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 36, 246
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/juce_graphics.h", "C++", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 14, 157
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/juce_graphics.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 36
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/juce_graphics_Harfbuzz.cpp", "C++", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 13, 100
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/juce_graphics_Sheenbidi.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 34, 8, 53
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_CoreGraphicsContext_mac.h", "C++", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 19, 137
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_CoreGraphicsContext_mac.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 196, 1104
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_CoreGraphicsHelpers_mac.h", "C++", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 16, 118
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Direct2DGraphicsContext_windows.cpp", "C++", 0, 0, 1422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 383, 1928
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Direct2DGraphicsContext_windows.h", "C++", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 33, 175
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Direct2DHelpers_windows.cpp", "C++", 0, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 59, 365
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Direct2DHwndContext_windows.cpp", "C++", 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 95, 429
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Direct2DHwndContext_windows.h", "C++", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 10, 61
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Direct2DImageContext_windows.cpp", "C++", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 15, 108
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Direct2DImageContext_windows.h", "C++", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 8, 58
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Direct2DImage_windows.cpp", "C++", 0, 0, 728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 174, 996
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Direct2DImage_windows.h", "C++", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 29, 220
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Direct2DMetrics_windows.cpp", "C++", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 18, 133
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Direct2DMetrics_windows.h", "C++", 0, 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 57, 321
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Direct2DResources_windows.cpp", "C++", 0, 0, 406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 109, 559
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_DirectWriteTypeface_windows.cpp", "C++", 0, 0, 730, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 212, 992
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_DirectX_windows.h", "C++", 0, 0, 356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 98, 521
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_EventTracing.h", "C++", 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 26, 311
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Fonts_android.cpp", "C++", 0, 0, 446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 146, 637
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Fonts_freetype.cpp", "C++", 0, 0, 426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 119, 586
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Fonts_linux.cpp", "C++", 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 37, 209
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_Fonts_mac.mm", "Objective-C++", 0, 0, 0, 0, 0, 0, 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 103, 481
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_GraphicsContext_android.cpp", "C++", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 4, 44
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_IconHelpers_android.cpp", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 40
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_IconHelpers_linux.cpp", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 40
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_IconHelpers_mac.cpp", "C++", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 29, 151
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_IconHelpers_windows.cpp", "C++", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 2, 40
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/native/juce_RenderingHelpers.h", "C++", 0, 0, 2186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 416, 2703
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/placement/juce_Justification.h", "C++", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 32, 197
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/placement/juce_RectanglePlacement.cpp", "C++", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 22, 132
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/placement/juce_RectanglePlacement.h", "C++", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 28, 184
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/juce_Unicode.cpp", "C++", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 42, 208
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/juce_UnicodeBidi.cpp", "C++", 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 60, 316
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/juce_UnicodeGenerated.cpp", "C++", 0, 0, 512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 20, 566
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/juce_UnicodeLine.cpp", "C++", 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 43, 276
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/juce_UnicodeScript.cpp", "C++", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 18, 227
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/juce_UnicodeUtils.cpp", "C++", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 15, 94
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBAlgorithm.h", "C++", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 11, 120
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBBase.h", "C++", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 22, 120
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBBidiType.h", "C++", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 14, 82
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBCodepoint.h", "C++", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 11, 81
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBCodepointSequence.h", "C++", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 8, 67
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBConfig.h", "C++", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 30
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBGeneralCategory.h", "C++", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 20, 107
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBLine.h", "C++", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 11, 85
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBMirrorLocator.h", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 13, 104
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBParagraph.h", "C++", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 12, 101
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBRun.h", "C++", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 5, 33
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBScript.h", "C++", 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 29, 259
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SBScriptLocator.h", "C++", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 13, 102
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Headers/SheenBidi.h", "C++", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 4, 34
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Source/BidiChain.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 17, 21, 111
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Source/BidiChain.h", "C++", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 14, 61
"/Users/williamsmith/Desktop/Terminal_Fuzz_Plugin/JUCE/modules/juce_graphics/unicode/sheenbidi/Source/BidiTypeLookup.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 758, 0, 0, 0, 0, 0, 387, 9, 1154
